"source_id","title","authority","source_type","original_url","final_url","official_domain","official_domain_verified","http_status","access_status","response_method","content_type","https","redirected","verification_status","classification","relation_check","keyword_hits","notes","reason","verification_date","checked_at","last_verified","manual_check_required","legal_review_required","affected_results","affected_count"
"SRC-HRSD-DOMESTIC-LICENSE","التحقق من مقدمي خدمات الاستقدام المرخصين والتعامل عبر مساند","وزارة الموارد البشرية والتنمية الاجتماعية","GENERAL_GOVERNMENT_INFORMATION","https://www.hrsd.gov.sa/media-center/news/%D9%86%D8%B4%D8%A7%D8%B7-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D9%82%D8%AF%D8%A7%D9%85-%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D9%84%D9%8A%D8%A9","https://www.hrsd.gov.sa/media-center/news/%D9%86%D8%B4%D8%A7%D8%B7-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D9%82%D8%AF%D8%A7%D9%85-%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D9%84%D9%8A%D8%A9","www.hrsd.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","6","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-20","NO","NO","R-DOMESTIC-RECRUIT-LICENSE","1"
"SRC-HRSD-DOMESTIC-RECRUIT","طلب تعاقد مع مكتب - شركة استقدام","وزارة الموارد البشرية والتنمية الاجتماعية","OFFICIAL_SERVICE_PAGE","https://www.hrsd.gov.sa/ministry-services/services/%D8%B7%D9%84%D8%A8-%D8%AA%D8%B9%D8%A7%D9%82%D8%AF-%D9%85%D8%B9-%D9%85%D9%83%D8%AA%D8%A8-%D8%B4%D8%B1%D9%83%D8%A9-%D8%A7%D8%B3%D8%AA%D9%82%D8%AF%D8%A7%D9%85","https://www.hrsd.gov.sa/ministry-services/services/%D8%B7%D9%84%D8%A8-%D8%AA%D8%B9%D8%A7%D9%82%D8%AF-%D9%85%D8%B9-%D9%85%D9%83%D8%AA%D8%A8-%D8%B4%D8%B1%D9%83%D8%A9-%D8%A7%D8%B3%D8%AA%D9%82%D8%AF%D8%A7%D9%85","www.hrsd.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","4","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-20","NO","NO","R-DOMESTIC-RECRUIT-START","1"
"SRC-HRSD-DOMESTIC-SETTLEMENT-2026","القواعد والإجراءات المنظمة لتسوية خلافات العمالة المنزلية ومن في حكمهم","وزارة الموارد البشرية والتنمية الاجتماعية","GENERAL_GOVERNMENT_INFORMATION","https://www.hrsd.gov.sa/knowledge-centre/decisions-and-regulations/regulation-and-procedures/%D8%A7%D9%84%D9%82%D9%88%D8%A7%D8%B9%D8%AF-%D9%88%D8%A7%D9%84%D8%A5%D8%AC%D8%B1%D8%A7%D8%A1%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D9%86%D8%B8%D9%85%D8%A9-%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D8%A9-%D8%AE%D9%84%D8%A7%D9%81%D8%A7%D8%AA-%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D9%84%D8%A9","https://www.hrsd.gov.sa/knowledge-centre/decisions-and-regulations/regulation-and-procedures/%D8%A7%D9%84%D9%82%D9%88%D8%A7%D8%B9%D8%AF-%D9%88%D8%A7%D9%84%D8%A5%D8%AC%D8%B1%D8%A7%D8%A1%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D9%86%D8%B8%D9%85%D8%A9-%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D8%A9-%D8%AE%D9%84%D8%A7%D9%81%D8%A7%D8%AA-%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D9%84%D8%A9","www.hrsd.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","8","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-22","NO","NO","","0"
"SRC-HRSD-DOMESTIC-TRANSFER-IND","نقل خدمات العمالة المنزلية","وزارة الموارد البشرية والتنمية الاجتماعية","OFFICIAL_SERVICE_PAGE","https://www.hrsd.gov.sa/ministry-services/services/%D9%86%D9%82%D9%84-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D9%84%D8%A9-%D8%A7%D9%84%D9%85%D9%86%D8%B2%D9%84%D9%8A%D8%A9-%D9%85%D9%86-%D9%85%D9%86%D8%B4%D8%A3%D8%A9-%D8%A5%D9%84%D9%89-%D9%81%D8%B1%D8%AF","https://www.hrsd.gov.sa/ministry-services/services/%D9%86%D9%82%D9%84-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D9%84%D8%A9-%D8%A7%D9%84%D9%85%D9%86%D8%B2%D9%84%D9%8A%D8%A9-%D9%85%D9%86-%D9%85%D9%86%D8%B4%D8%A3%D8%A9-%D8%A5%D9%84%D9%89-%D9%81%D8%B1%D8%AF","www.hrsd.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","3","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-20","NO","NO","R-DOMESTIC-TRANSFER-IND | R-DOMESTIC-TRANSFER-DISPUTE","2"
"SRC-HRSD-DOMESTIC-WAGE-PROTECTION-2026","حماية أجور العمالة المنزلية","وزارة الموارد البشرية والتنمية الاجتماعية","OFFICIAL_SERVICE_PAGE","https://www.hrsd.gov.sa/ministry-services/services/%D8%AD%D9%85%D8%A7%D9%8A%D8%A9-%D8%A3%D8%AC%D9%88%D8%B1-%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D9%84%D8%A9-%D8%A7%D9%84%D9%85%D9%86%D8%B2%D9%84%D9%8A%D8%A9","https://www.hrsd.gov.sa/ministry-services/services/%D8%AD%D9%85%D8%A7%D9%8A%D8%A9-%D8%A3%D8%AC%D9%88%D8%B1-%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D9%84%D8%A9-%D8%A7%D9%84%D9%85%D9%86%D8%B2%D9%84%D9%8A%D8%A9","www.hrsd.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","4","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-15","NO","NO","","0"
"SRC-HRSD-DV-1919","الإبلاغ عن العنف الأسري — مركز بلاغات الحماية الأسرية 1919","وزارة الموارد البشرية والتنمية الاجتماعية","OFFICIAL_SERVICE_PAGE","https://www.hrsd.gov.sa/ministry-services/services/الإبلاغ-عن-العنف-الأسري","https://www.hrsd.gov.sa/ministry-services/services/%D8%A7%D9%84%D8%A5%D8%A8%D9%84%D8%A7%D8%BA-%D8%B9%D9%86-%D8%A7%D9%84%D8%B9%D9%86%D9%81-%D8%A7%D9%84%D8%A3%D8%B3%D8%B1%D9%8A","www.hrsd.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","8","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-18","NO","NO","R-DV-PROTECTION | R-DV-REVIEW","2"
"SRC-HRSD-EXECUTIVE-LABOR-CONTRACT","الدليل الإرشادي لمبادرة عقد العمل الموثق سندًا تنفيذيًا","وزارة الموارد البشرية والتنمية الاجتماعية","OFFICIAL_PROCEDURAL_GUIDE","https://www.hrsd.gov.sa/labor-culture","https://www.hrsd.gov.sa/labor-culture","www.hrsd.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-21","NO","NO","","0"
"SRC-HRSD-FREELANCE","منصة العمل الحر","وزارة الموارد البشرية والتنمية الاجتماعية","GENERAL_GOVERNMENT_INFORMATION","https://freelance.sa/","https://freelance.sa/","freelance.sa","YES","206","HTTP_206","GET","text/html","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-21","NO","NO","R-HRSD-FREELANCE","1"
"SRC-HRSD-LABOR-SETTLE-2026","التسوية الودية للخلافات العمالية","وزارة الموارد البشرية والتنمية الاجتماعية","OFFICIAL_SERVICE_PAGE","https://www.hrsd.gov.sa/ministry-services/services/269970","https://www.hrsd.gov.sa/ministry-services/services/269970","www.hrsd.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","4","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-15","NO","NO","","0"
"SRC-HRSD-SS-2026","نظام الضمان الاجتماعي المطور","وزارة الموارد البشرية والتنمية الاجتماعية","LEGAL_SOURCE","https://www.hrsd.gov.sa/ministry-services/services/نظام-الضمان-الاجتماعي-المطور","https://www.hrsd.gov.sa/ministry-services/services/%D9%86%D8%B8%D8%A7%D9%85-%D8%A7%D9%84%D8%B6%D9%85%D8%A7%D9%86-%D8%A7%D9%84%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9%D9%8A-%D8%A7%D9%84%D9%85%D8%B7%D9%88%D8%B1","www.hrsd.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","3","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-21","NO","NO","R-SS-APPLY","1"
"SRC-HRSD-SS-ELIGIBILITY-2026","معايير وخطوات الأهلية والاعتراض والاستحقاق في الضمان الاجتماعي","وزارة الموارد البشرية والتنمية الاجتماعية","GENERAL_GOVERNMENT_INFORMATION","https://www.hrsd.gov.sa/media-center/news/معايير وخطوات-للأهلية","https://www.hrsd.gov.sa/media-center/news/%D9%85%D8%B9%D8%A7%D9%8A%D9%8A%D8%B1%C2%A0%D9%88%D8%AE%D8%B7%D9%88%D8%A7%D8%AA-%D9%84%D9%84%D8%A3%D9%87%D9%84%D9%8A%D8%A9","www.hrsd.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","7","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-21","NO","NO","R-SS-ELIGIBILITY-APPEAL | R-SS-FIN-COMPLAINT","2"
"SRC-HRSD-SS-TICKET-2026","شكاوي واستفسارات واقتراحات المستفيدين من الضمان","وزارة الموارد البشرية والتنمية الاجتماعية","OFFICIAL_SERVICE_PAGE","https://www.hrsd.gov.sa/ministry-services/services/شكاوي-واستفسارات-واقتراحات-المستفيدين-من-الضمان","https://www.hrsd.gov.sa/ministry-services/services/%D8%B4%D9%83%D8%A7%D9%88%D9%8A-%D9%88%D8%A7%D8%B3%D8%AA%D9%81%D8%B3%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%A7%D9%82%D8%AA%D8%B1%D8%A7%D8%AD%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%81%D9%8A%D8%AF%D9%8A%D9%86-%D9%85%D9%86-%D8%A7%D9%84%D8%B6%D9%85%D8%A7%D9%86","www.hrsd.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","5","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-21","NO","NO","R-SS-SERVICE-TICKET","1"
"SRC-IA-COMPLAINT","شكوى جديدة أو متابعة شكوى ضد شركة التأمين","هيئة التأمين","OFFICIAL_SERVICE_PAGE","https://www.ia.gov.sa/ar/eservices-ia/service-details/Complaint-against-an-insurance-company","https://www.ia.gov.sa/ar/eservices-ia/service-details/Complaint-against-an-insurance-company","www.ia.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","6","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-16","NO","NO","R-SP-INS-COMPLAINT | R-SP-INS-FOLLOW","2"
"SRC-IA-DISPUTE","الاعتراض على نتائج الشكاوى - الإحالة لقنوات لجان الفصل التأمينية","هيئة التأمين","REGULATOR_PAGE","https://www.ia.gov.sa/ar/faqs","https://www.ia.gov.sa/ar/faqs","www.ia.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","7","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-14","NO","NO","R-SP-INS-DISPUTE","1"
"SRC-IA-MOTOR-DIGITAL","الخدمات الرقمية لتأمين المركبات والحوادث المرورية","هيئة التأمين","REGULATOR_PAGE","https://www.ia.gov.sa/ar/media-center/news/6","https://www.ia.gov.sa/ar/media-center/news/6","www.ia.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","5","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-16","NO","NO","R-SP-MOTOR-REPORT | R-SP-MOTOR-CLAIM","2"
"SRC-MEWA-AGRI-LICENSE","خدمة إصدار رخصة النشاط الزراعي عبر منصة نما","وزارة البيئة والمياه والزراعة","OFFICIAL_SERVICE_PAGE","https://www.mewa.gov.sa/ar/MediaCenter/News/Pages/News13232020.aspx","https://www.mewa.gov.sa/ar/MediaCenter/News/Pages/News13232020.aspx","www.mewa.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","4","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-21","NO","NO","R-MEWA-AGRI-LICENSE","1"
"SRC-MEWA-CONTACT","تواصل معنا — منصة نما للشكاوى والاستفسارات","وزارة البيئة والمياه والزراعة","GENERAL_GOVERNMENT_INFORMATION","https://www.mewa.gov.sa/ar/Ministry/AboutMinistry/ContactUs/Pages/default.aspx","https://www.mewa.gov.sa/ar/Ministry/AboutMinistry/ContactUs/Pages/default.aspx","www.mewa.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","3","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-21","NO","NO","R-MEWA-COMPLAINT","1"
"SRC-MEWA-FAQ-AGRI","الأسئلة الشائعة — إصدار السجل الزراعي المطور","وزارة البيئة والمياه والزراعة","OFFICIAL_SERVICE_PAGE","https://www.mewa.gov.sa/ar/HowWeCanHelp/Help/FAQ/Pages/default.aspx","https://www.mewa.gov.sa/ar/HowWeCanHelp/Help/FAQ/Pages/default.aspx","www.mewa.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","6","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-21","NO","NO","R-MEWA-AGRI-REGISTER","1"
"SRC-MOE-PRIVATE-FEES","القواعد المنظمة للرسوم الدراسية للمدارس الأهلية والعالمية","وزارة التعليم","GENERAL_GOVERNMENT_INFORMATION","https://www.moe.gov.sa/ar/education/generaleducation/Pages/NSFeesRules.aspx","https://www.moe.gov.sa/ar/education/generaleducation/Pages/NSFeesRules.aspx","www.moe.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","6","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-20","NO","NO","R-SPECIAL-EDU-FOLLOW | R-SPECIAL-EDU-RESPONSE-REVIEW | R-SPECIAL-EDU-START","3"
"SRC-MOE-TAWASUL-UNI","تواصل — الشكاوى والاستفسارات للجامعات وقطاعات التعليم","وزارة التعليم","GENERAL_GOVERNMENT_INFORMATION","https://www.moe.gov.sa/ar/contactus/Pages/Tawasul.aspx","https://www.moe.gov.sa/ar/contactus/Pages/Tawasul.aspx","www.moe.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","4","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-21","NO","NO","R-UNI-COMPLAINT | R-UNI-DECISION-REVIEW | R-MOE-TAWASUL-GENERAL | R-MOE-TAWASUL-INQUIRY","4"
"SRC-MOE-UNIFIED-ADMISSION","القبول الموحد في الجامعات والجهات التعليمية","وزارة التعليم","OFFICIAL_SERVICE_PAGE","https://www.moe.gov.sa/ar/knowledgecenter/eservices/pages/unified-admission.aspx","https://www.moe.gov.sa/ar/knowledgecenter/eservices/pages/unified-admission.aspx","www.moe.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","4","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-21","NO","NO","R-UNI-ADMISSION","1"
"SRC-MOH-937-COMPLAINT","خدمات 937 للشكاوى والبلاغات","وزارة الصحة","OFFICIAL_SERVICE_PAGE","https://www.moh.gov.sa/937/pages/default.aspx","https://www.moh.gov.sa/937/pages/default.aspx","www.moh.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","NEEDS_MANUAL_CONTENT_CHECK","1","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-16","YES","NO","R-SP-HEALTH-COMPLAINT","1"
"SRC-MOH-HEALTH-LICENSE","خدمات التراخيص الصحية","وزارة الصحة","OFFICIAL_SERVICE_PAGE","https://www.moh.gov.sa/eservices/licences/pages/default.aspx","https://www.moh.gov.sa/eservices/licences/pages/default.aspx","www.moh.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","3","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-MOH-HEALTH-LICENSE","1"
"SRC-MOH-SEHHATY-APPOINTMENT","منصة صحتي — خدمة حجز المواعيد","وزارة الصحة","OFFICIAL_SERVICE_PAGE","https://www.moh.gov.sa/eservices/sehhaty/pages/appointment-booking-on-sehhaty.aspx","https://www.moh.gov.sa/eservices/sehhaty/pages/appointment-booking-on-sehhaty.aspx","www.moh.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-21","NO","NO","R-MOH-SEHHATY-APPOINTMENT","1"
"SRC-MOH-SEHHATY-REPORT","منصة صحتي — خدمة التقارير الطبية","وزارة الصحة","OFFICIAL_SERVICE_PAGE","https://www.moh.gov.sa/eservices/sehhaty/pages/sick-leaves.aspx","https://www.moh.gov.sa/eservices/sehhaty/pages/sick-leaves.aspx","www.moh.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","3","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-21","NO","NO","R-MOH-SEHHATY-REPORT","1"
"SRC-MOJ-ACK-SERVICES","الاطلاع على الإقرارات — باقة الوكالات والإقرارات في ناجز","وزارة العدل","GENERAL_GOVERNMENT_INFORMATION","https://www.moj.gov.sa/ar/eServices/Pages/34af7c85-9d0e-49ce-86cb-38b088b0529f.aspx","https://www.moj.gov.sa/ar/eServices/Pages/34af7c85-9d0e-49ce-86cb-38b088b0529f.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","6","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-19","NO","NO","","0"
"SRC-MOJ-CASE-FILING","صحيفة دعوى","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eservices/pages/928b8f02-19a7-482b-ba0e-29a151d9a900.aspx","https://www.moj.gov.sa/ar/eservices/pages/928b8f02-19a7-482b-ba0e-29a151d9a900.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-22","NO","NO","","0"
"SRC-MOJ-CASE-TRIP","رحلة القضية في وزارة العدل","وزارة العدل","GENERAL_GOVERNMENT_INFORMATION","https://www.moj.gov.sa/ar/Ministry/Pages/CaseTripInMOJ.aspx","https://www.moj.gov.sa/ar/Ministry/Pages/CaseTripInMOJ.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","3","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-22","NO","NO","R-JUDGMENT-OPPONENT-APPEAL","1"
"SRC-MOJ-CASSATION","طلب النقض","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eServices/pages/aee148d0-b7f7-43eb-b1cf-8eabf4d8b10d.aspx","https://www.moj.gov.sa/ar/eServices/pages/aee148d0-b7f7-43eb-b1cf-8eabf4d8b10d.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","1","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-22","NO","NO","","0"
"SRC-MOJ-COMM-COURTS","محاكم الدرجة الأولى - اختصاص المحاكم التجارية","وزارة العدل","GENERAL_GOVERNMENT_INFORMATION","https://www.moj.gov.sa/ar/ministry/courts/pages/firstcourts.aspx","https://www.moj.gov.sa/ar/ministry/courts/pages/firstcourts.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","6","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-15","NO","NO","","0"
